publishedAt;authorDisplayName;textDisplay;likeCount
2024-09-29T19:27:42Z;@ReeceFirth-y6c;Its aight;1
2024-09-29T19:23:29Z;@jade_capricorn;Can 't stop listening to this one;1
2024-09-29T19:19:37Z;@TheOneTrueStAN;I think its amazing that Linkin Park is coming back, its like im a kid again.;1
2024-09-29T19:16:33Z;@CoryStembridge;Finally he raps agian;2
2024-09-29T19:16:13Z;@orfeoaka9487;Who One else say about LINKIN PARK never gonna be the original LINKIN PARK ?;1
2024-09-29T19:12:10Z;@Jordy92243;Meh the other one was better;0
2024-09-29T19:02:53Z;@Goomcie;The fact that this song was written for a video game, League of Legends, makes this song hit so much harder!;0
2024-09-29T18:57:28Z;@jeromelouis8992;Back to my 20 's 😮;0
2024-09-29T18:54:26Z;@jessica_rapbeat.eninstagram;Breath for your nose, woman, please;0
2024-09-29T22:10:28Z;@scottiepipps;No;0
2024-09-29T18:52:05Z;@voltfestarwanniang7862;If all the songs are as good as this song and Emptiness Machine then this album is going to be their best album since Meteora.;0
2024-09-29T18:45:22Z;@mrs.clorox;is it just me or do the drums sound like the same beat and tempo as faint?;0
2024-09-29T20:34:07Z;@ireneyvonneramirez4748;Yes;0
2024-09-29T18:38:03Z;@boRegah;Yes, that is what we asked for: The sound of 2003 🤘😁;3
2024-09-29T21:37:27Z;@bucy21;Those days were great;0
2024-09-29T18:35:49Z;@raktimborah8319;🤙🔥;0
2024-09-29T18:33:35Z;@sandrochove3964;u cant deny shes very good;1
2024-09-29T18:24:08Z;@mohdmuzammil9814;Classic Mike Shinoda rap;0
2024-09-29T18:23:54Z;@boRegah;Mike Shinoda raps again like it 's 2003. Did Chester not let him? Sounds awesome again;0
2024-09-29T22:11:46Z;@scottiepipps;No. Mike was the one the one who decided most of the time;0
2024-09-29T18:15:44Z;@danarnold4210;Yes. YEs! YESSS! I can 't wait for more;0
2024-09-29T18:12:09Z;@Omicove;Wow, getting FAINT vibes really, it feels Chester is talking through Emily 🔥🔥🔥;0
2024-09-29T17:54:35Z;@MartinB0;Banger. Great job, Emily! Looking forward for whole album.;0
2024-09-29T17:42:05Z;@Julianisagoon;She got really close to Chesters record of 16 second scream in given up she did 15 seconds impressive 👍;0
2024-09-29T17:34:03Z;@thejoyofloving444;I really wanna see how this band goes, she really is talented  Just one doubt, honestly just one, has she made a statement related to the allegations?;1
2024-09-29T17:29:40Z;@YryChmk;Total banger! LP is back!;0
2024-09-29T17:14:19Z;@bertrandvicard3660;❤;0
2024-09-29T16:59:46Z;@TateMcKay-k8n;I 'm in tears;0
2024-09-29T16:58:29Z;@su-th6gu;Me encanta esta canción, LINKIN FOREVER.❤;0
2024-09-29T16:58:09Z;@emilio7517;Good song congratulations for SPAIN 🇪🇸;0
2024-09-29T16:53:03Z;@iowahotguys;Killer;0
2024-09-29T16:47:28Z;@antimczenko;i love her low voice... really powerful;0
2024-09-29T16:41:31Z;@KennyHK4;Emily have perfect voice ˇ=);0
2024-09-29T16:30:29Z;@shadow-yo2wc;Cheers 🥂 to new beginnings ❤;0
2024-09-29T16:26:44Z;@evgenihristov5591;Point taken! 😮;0
2024-09-29T16:22:38Z;@sam88wise22;I swear I except like the Ginyu Force to come out in the opening seconds;0
2024-09-29T16:16:37Z;@yesef8501;Welp... Is time to go another one lose streak in lol;0
2024-09-29T16:16:05Z;@anubiz7526;increible;1
2024-09-29T16:13:03Z;@PhilHuseby;Young Karen Hernandez Edward Hall Brenda;0
2024-09-29T16:08:50Z;@dariatarkovski8751;Fuckin Awesome!!!!!!!!! LOVE IT!!!!!;1
2024-09-29T16:03:34Z;@hellenrz6619;❤❤❤;0
2024-09-29T16:03:34Z;@JustinM-t9n;New era????? Did it start.......;0
2024-09-29T15:53:00Z;@Medimon;This song vibes so much like a NFS Most Wanted remaster song;0
2024-09-29T15:43:25Z;@andressa.barros;THIS IS WHAT YOU ASKED FOOOOOOOOORRRR ❤‍🔥❤‍🔥❤‍🔥❤‍🔥;1
2024-09-29T15:40:39Z;@stephaneouellet5938;Just WOW she just rite an other page of linkinpark story She have a voice... No word to put on ...just WOW.;0
2024-09-29T15:33:05Z;@TerOfficialTH;Linkin Park is back, I love Emily’s scream;1
2024-09-29T15:32:55Z;@proudindian762;Emily , you are super awesome, way to go , girl . I loved Chester , I cried when he died ,make him proud, Rock on .;0
2024-09-29T15:29:19Z;@DoomSlayer-b7r;Female lead singer is garbage. If you know her past she’s even worse;1
2024-09-29T15:34:51Z;@proudindian762;She is awesome and a great addition to Linkin Park .;2
2024-09-29T15:46:16Z;@DoomSlayer-b7r;@@proudindian762 no seven eleven worker no;1
2024-09-29T15:29:17Z;@gmed4785;YES!!;0
2024-09-29T15:25:41Z;@Sungunone;There is so much nostalgia with this band and I genuinely think that is because of how many lives they have touched. And it 's always a giant relief when a band puts out new music and you LIKE IT !!!!;2
2024-09-29T15:21:15Z;@ISAGICOMENTA;QUE MUSICA FODA DO KRL VSF;0
2024-09-29T15:16:11Z;@paulinha64612;GO PAIN;0
2024-09-29T15:10:31Z;@sol1665;MIKE WITH THE RAPS 🎉;0
2024-09-29T15:04:29Z;@joshuajanuary6062;Reminds me of two and a half men;0
2024-09-29T15:33:29Z;@proudindian762;Huh,what part of this song reminds you of two and a half men ?;0
2024-09-29T15:43:56Z;@bighand1530;How?;0
2024-09-29T16:32:12Z;@mackeyboy5442;men men men CROWN!!!!!;0
2024-09-29T15:00:34Z;@neodill;A MA ZING! I feel 16 again. Back to 2000 's and the Hybrid Theory material, only I 'm 40 now. Rock on!!!!;0
2024-09-29T14:49:40Z;@josepirawan1417;Emily fireee...;0
2024-09-29T14:47:20Z;@johnkellum1980;Love it.;0
2024-09-29T14:46:49Z;@ambello16;Faint vibes;0
2024-09-29T14:34:27Z;@teamlavender2011;Trust the process!  We trust what you’re doing guys!  And we love it!!;1
2024-09-29T14:30:18Z;@DMC-I2;so you guys are the 2023 LOL winner😂😂;0
2024-09-29T14:26:02Z;@Unusual-User;Endlich wird Linkin Park gut.;0
2024-09-29T14:25:32Z;@JulioCesar-go5kz;🔥🔥🔥🔥🔥🔥🔥;1
2024-09-29T13:59:13Z;@leoanne06;Amazing 🖤 I 'm completly enchated by Emily 's scream, cant wait for whole album 🖤🖤🖤;3
2024-09-29T13:58:17Z;@25jsw12;Those vocals from Emily are something else I don‘t really like this much screaming, but man the songs still fire ashell;3
2024-09-29T13:51:59Z;@kimberlyandexler3402;Emily- 'this is what you asked for '...me- yes,yes it is;1
2024-09-29T13:50:49Z;@Koringar;Voltaram com tudo!! Isso é LP!❤;1
2024-09-29T13:46:16Z;@GronnOyne;Damn man this song is trash no soul and toneless and no talet or skills;3
2024-09-29T13:36:53Z;@EduardoBladeRunner;Long life for Linkin park ❤;2
2024-09-29T13:21:50Z;@Duckys_xx;ngl one of the best song released this month, Emily really had the linkin park 's vibes and Mike rapping like in his 2000 era, That is real linkin park right there;1
2024-09-29T12:57:20Z;@gustavobruno1517;musica fodaaaaaaa;1
2024-09-29T12:53:43Z;@prn_Melatonin;Emily is wearing a very heavy crown.;2
2024-09-29T12:49:19Z;@serbianstan;I dont like lol and dont like the female singer but a good song.;2
2024-09-29T12:47:09Z;@Mindsarefloating;I won 't take anyone serious that says Emily doesn 't have it in her. This is amazing!;1
2024-09-29T12:43:01Z;@motorhead88;Yeaaah...🤘🤘;1
2024-09-29T12:36:37Z;@kiradev0;🔥🔥🔥🔥🔥🔥🔥🔥🗣🗣🗣🗣🗣🗣;1
2024-09-29T12:30:33Z;@breaking_mike;It reminds me of Rise Against 's Ready to Fall (2006) &amp' Three Days Grace 's Land Mines (2015). Very similar songs with this one;1
2024-09-29T12:17:33Z;@Samuel115s;This is fire 🔥, so glad they are making music again;1
2024-09-29T12:06:41Z;@Coachd1g;I just found out this is a female singing lead. Mind blown!;0
2024-09-29T12:00:22Z;@hizzlyplay8127;AMAZING!!!! NEVER GIVE UP!;0
2024-09-29T11:43:37Z;@Jimmy_Pastel67;Isso aqui é ouro fino, viu, muito bom ❤;0
2024-09-29T11:35:22Z;@Thatribs;Damn.. This is good;0
2024-09-29T11:27:40Z;@sisidmarinoyow5182;No League players here? Congratulations LP for being worlds S13 champs;0
2024-09-29T11:12:55Z;@stefanydemoraes29;❤;0
2024-09-29T11:11:35Z;@albertom8834;The real Linkin Park was only in Hybrid Theory and Meteora.;0
2024-09-29T11:06:21Z;@larsh.829;Boah! Was für ein Brecher! Respekt!;0
2024-09-29T11:02:03Z;@AlexAnacardo;This is the year pals Mad Lions for 2024 champions I believe;0
2024-09-29T11:00:13Z;@CarolMassa-m5e;    20 0:20 ;0
2024-09-29T10:55:02Z;@robertyagrelaagrela7244;No estilo raiz;0
2024-09-29T10:36:20Z;@SRTopReview;Go away;0
2024-09-29T10:11:32Z;@user-fg6dv2db8v;중독성 대박임 계속 무의식적으로 흥얼거리게 됨ㅋㅋ 하루에 한 번은 꼭 듣는 듯ㅇㅇ👍👍;1
2024-09-29T10:10:19Z;@Guldobusino;Madonna ragazzi;1
2024-09-29T09:55:23Z;@radokostadinov4890;Lol . Whats with this cover band ? Why they are stealing LP name ? Isnt there laws for impostors? Haha there are other cover bands that aound better tha  this one ,why  they didnt take the LP  name ? This is absurd but cmon we ki da felt it going there right ? Mikes narcissistic greed cant be satisfied he even tries to aing now rofl;2
2024-09-29T09:51:02Z;@shiki4937;When I heard this song I felt the same vibe when I first heard the song  'Papercut ', by the way, Emily 's voice is so powerful, I already want the  'Papercut ' and  'Given Up ' versions of it, just to give me goosebumps again.;1
2024-09-29T09:50:37Z;@visagedmort1888;Honestly, this is some amazing work! Congrats LP! Feels like the old good LP we all fell in love with!  Also Congrats on winning Worlds!;2
2024-09-29T09:45:20Z;@OpticalPotato40;Although nobody can replace Chester, i think even Chester would have wanted that LP keeps going on.;1
2024-09-29T09:38:31Z;@Alex82791;This band is so bad without Chester :/;2
2024-09-29T09:40:34Z;@gk8257;Actually really good;1
2024-09-29T13:27:10Z;@AsylkhanUmbetiyarov;true, really terrible. Can 't stand mike anymore;0
2024-09-29T09:37:34Z;@스파이더맨-z9q;린킨파크 사랑해요.❤;1
2024-09-29T09:35:49Z;@Itsrina194;Emily is fire 🔥🔥;1
2024-09-29T09:34:14Z;@timoshenok;ахуенно❤️‍🔥;1
2024-09-29T09:32:08Z;@Amos-ic7ky;THEY SAID SHES BRINGING SOMETHING  NEW.  SHES NOT. SHES TRYING TO SCREAM LIKE CHESTER SO BAD. SHE SHOULD BE SINGING SOFT AND FEMININE LIKE AMY LEE. AMY LEE SHOULD HAVE BEEN THE ONE. EVERYONE LOVES AMY LEE. THIS GIRL IS JUST TRYING TO SCREAM LIKE CHESTER. DONT BE CHESTER. SHE CAN Bĺlĺkkkķkkkkkkklķk;1
2024-09-29T09:12:48Z;@as1na07;говно 💩;1
2024-09-29T09:33:59Z;@timoshenok;хаха,что же тогда не говно?);0
2024-09-29T10:32:03Z;@as1na07;@@timoshenok твоя аватарка не говно;0
2024-09-29T11:50:03Z;@timoshenok;@@as1na07сарказм?;0
2024-09-29T11:50:20Z;@timoshenok;@@as1na07сарказм?;0
2024-09-29T09:10:24Z;@ivmcvs6200;Reminds me of the meteora days 🔥;1
2024-09-29T08:54:40Z;@spartythespart;i think its funny u can hear her gasping for air lol;2
2024-09-29T08:53:43Z;@krzysztofswatek9240;Super ❤;1
2024-09-29T08:53:20Z;@johndutton3679;I love how Emily prowls the stage, like a lioness❤;2
2024-09-29T08:52:29Z;@leoferdi4965;🔥🤘;0
2024-09-29T08:41:33Z;@ulixesherndz951;El retorno del Rey 👑❤;0
2024-09-29T08:40:21Z;@brunoMarottageek;Insane❤;0
2024-09-29T08:33:56Z;@insanitynh923;New era LP is going hard. Can 't wait for more of their songs.;0
